R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
5331,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,0.808713841,0.569985959,0.523869512,0.50445532,0.630510903,0.785342418,0.785342418,0.797729585,0.59719985,0.564327797,0.541976973,0.815512392,0.641660837,0.641660837,0.717559644,0.531239258,0.498407017,0.478778604,0.686611704,0.753941368,0.753941368
5332,1.095245009,1.095245009,1.095245009,1.095245009,1.095245009,1.036958469,1.036958469,1.390147821,0.861073471,0.807331328,0.795654897,0.969261193,1.120400222,1.120400222,1.006187398,0.752286767,0.710620562,0.70048578,1.001544801,1.132478658,1.132478658,1.035992205,0.658403833,0.621537984,0.612181497,0.996948243,1.225466649,1.225466649
5333,1.911436558,1.911436558,1.911436558,1.911436558,1.911436558,1.809714092,1.809714092,2.159253268,1.249372299,1.159730809,1.283930108,1.737611025,2.084995361,2.084995361,1.597749403,1.151023352,1.129456729,1.266053992,1.867179152,2.033423134,2.033423134,1.520119668,0.995541278,0.936157815,1.106971314,1.650000268,2.177392904,2.177392904
5334,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.799190273,0.60119563,0.529259101,0.531138642,0.728144649,0.478308008,0.478308008,0.477216862,0.431172433,0.383300483,0.378145855,0.625877099,0.509832,0.509832,0.587710626,0.53913346,0.478984489,0.474678576,0.826301056,0.49397254,0.49397254
5335,2.265323583,2.265323583,2.265323583,2.265323583,2.265323583,2.144768024,2.144768024,2.788987016,2.301409665,2.015716813,2.018498319,2.582764074,1.923133376,1.923133376,1.970649761,1.523380379,1.376782118,1.38608029,2.010000964,2.316140041,2.316140041,2.309628116,1.898963418,1.654548644,1.661623029,2.197642616,1.970767375,1.970767375
5336,1.298073217,1.298073217,1.298073217,1.228992604,1.298073217,1.228992604,1.228992604,1.439061279,1.155691787,1.118489287,1.253090074,1.17566856,1.253090074,1.253090074,1.154392486,0.903501262,0.82847584,1.32628166,1.163917979,1.32628166,1.32628166,1.196405624,0.894502263,0.835778244,1.333442606,1.13302762,1.333442606,1.333442606
5337,0.911623059,0.911623059,0.911623059,0.911623059,0.911623059,0.863108477,0.863108477,1.298446846,0.756259737,0.69180274,0.672723658,0.894819563,0.925730231,0.925730231,0.958935935,0.616241565,0.557455088,0.5415982,0.793493882,0.924855393,0.924855393,1.147736949,0.632490302,0.58174829,0.564916316,0.835703349,0.931820209,0.931820209
5338,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.634636733,0.427529077,0.383119052,0.356097898,0.43075149,0.574623943,0.574623943,0.525258728,0.446886061,0.417588021,0.356774892,0.510111766,0.505621714,0.505621714,0.487746811,0.464344131,0.393087492,0.322853568,0.415457455,0.570149799,0.570149799
5339,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.494037467,0.363338041,0.381859936,0.408547054,0.447828202,0.594724364,0.594724364,0.475042023,0.355170248,0.336052998,0.331500462,0.457946962,0.548999162,0.548999162,0.414010321,0.327847189,0.345492207,0.350078011,0.45356865,0.605236878,0.605236878
5340,1.870066626,1.870066626,1.870066626,1.870066626,1.870066626,1.770545776,1.770545776,1.900232746,1.445384654,1.344192033,1.281591428,1.512974761,1.972910627,1.972910627,1.785508325,1.38025965,1.248589528,1.243032058,1.800241483,1.864898827,1.864898827,1.548561093,1.198738648,1.111394701,1.081110123,1.483825213,2.012568638,2.012568638
5341,1.095254481,1.095254481,1.095254481,1.095254481,1.095254481,1.036967437,1.036967437,1.259331321,0.862674487,0.867091709,0.845286303,0.980001536,1.098796727,1.098796727,1.078118638,0.721446564,0.708442232,0.688858774,0.996827948,1.087406135,1.087406135,1.072014424,0.72184544,0.714658304,0.69490191,0.949199659,1.129331146,1.129331146
5342,1.906771029,1.906771029,1.906771029,1.906771029,1.906771029,1.805296852,1.805296852,3.079989984,2.300496978,2.068056249,1.97927906,2.425358863,1.377935825,1.377935825,1.780429911,1.334457364,1.221185205,1.172818821,1.740502596,1.887155465,1.887155465,2.463423294,1.849287354,1.67710498,1.62015547,2.290422968,1.438541297,1.438541297
5343,1.686780874,1.686780874,1.686780874,1.686780874,1.686780874,1.597014091,1.597014091,2.630231886,1.527390643,1.536215518,1.376466261,1.668516231,1.461229409,1.461229409,1.803815556,1.143681107,1.069690667,1.039263164,1.532707551,1.639717534,1.639717534,2.146830716,1.279340687,1.229726926,1.160782597,1.62820603,1.48602333,1.48602333
5344,0.835412963,0.835412963,0.835412963,0.835412963,0.835412963,0.790954115,0.790954115,1.079504688,0.824568212,0.813338319,0.831686814,0.957574936,0.76455211,0.76455211,0.794760036,0.572547459,0.58109712,0.539959464,0.796333379,0.821907189,0.821907189,0.926687836,0.683022422,0.689533072,0.661944754,0.911038954,0.789600308,0.789600308
5345,2.483670305,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.333581907,2.185309992,2.185309992,2.185309992,2.185309992,2.185309992,2.185309992,2.181886267,2.287194579,2.287194579,2.287194579,2.287194579,2.287194579,2.287194579,2.112143422,2.143825468,2.143825468,2.143825468,2.143825468,2.143825468,2.143825468
5346,2.483670305,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.579496319,2.143018028,2.143018028,2.143018028,2.143018028,2.143018028,2.143018028,2.262393417,2.269795102,2.269795102,2.269795102,2.269795102,2.269795102,2.269795102,2.230163357,2.121592141,2.121592141,2.121592141,2.121592141,2.121592141,2.121592141
5347,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,0.980501525,0.693705642,0.655077669,0.623238564,0.744910233,0.682163449,0.682163449,0.652700224,0.50562733,0.456427255,0.443444117,0.645881266,0.741786435,0.741786435,0.795824033,0.603482962,0.55371872,0.534088797,0.737021084,0.702834672,0.702834672
5348,0.98093426,0.98093426,0.98093426,0.98093426,0.98093426,0.928731088,0.928731088,1.355707741,0.972220867,0.935484492,0.869045221,1.060000348,0.890829746,0.890829746,0.998191548,0.730876581,0.713826649,0.66329266,0.978225442,0.972669805,0.972669805,1.140780952,0.836939641,0.814332519,0.75660525,1.063308548,0.913276571,0.913276571
5349,0.917438921,0.917438921,0.917438921,0.917438921,0.917438921,0.868614831,0.868614831,1.035364895,0.788837755,0.799428466,0.702750624,0.783344522,0.927162093,0.927162093,0.829046853,0.61307036,0.573407778,0.564036575,0.790476427,0.97736666,0.97736666,0.825261772,0.649384316,0.660006793,0.581553469,0.74665205,0.979746779,0.979746779
5350,3.30928386,3.30928386,3.30928386,3.30928386,3.30928386,3.133171022,3.133171022,3.751485967,2.885493216,2.755883669,2.64127982,3.451236949,2.954434464,2.954434464,2.774988511,2.280453668,2.213622656,2.150655846,3.171791868,3.285424087,3.285424087,2.945747871,2.394423668,2.315447572,2.238425601,3.213244215,2.956239298,2.956239298
5351,1.592107639,1.592107639,1.592107639,1.592107639,1.592107639,1.507379158,1.507379158,2.073692314,1.292844156,1.251606049,1.149285125,1.677873706,1.514063689,1.514063689,2.032865918,1.095219645,1.069670297,0.993945039,1.720380636,1.511680535,1.511680535,1.94817689,1.068543515,1.041636661,0.964337989,1.701219288,1.521821532,1.521821532
5352,1.171429812,1.171429812,1.171429812,1.171429812,1.171429812,1.109088883,1.109088883,1.723979129,1.10496305,1.038099823,0.98559431,1.267600725,1.083361664,1.083361664,1.074801559,0.786970487,0.743652767,0.71419958,1.046371643,1.208177014,1.208177014,1.223076049,0.918865768,0.852412457,0.788765064,1.184115467,1.143384712,1.143384712
5353,1.16129068,1.16129068,1.16129068,1.16129068,1.16129068,1.099489334,1.099489334,1.264800567,1.032675863,0.964772862,0.91829986,1.051562504,1.151588884,1.151588884,1.544799956,0.796318,0.744800213,0.732627944,1.067187876,1.127699195,1.127699195,1.437798458,0.877331724,0.821784336,0.778260048,0.912148263,1.137603964,1.137603964
5354,2.810126758,2.810126758,2.810126758,2.810126758,2.810126758,2.660577968,2.660577968,3.187621856,2.324696587,2.540357678,2.233424996,2.575031772,2.602945341,2.602945341,2.958212886,2.23261974,2.182775757,2.064341451,2.944563551,2.45642041,2.45642041,2.892974461,2.202600857,2.458067945,2.007661712,2.693839284,2.372176051,2.372176051
5355,1.781931141,1.687100669,1.687100669,1.687100669,1.687100669,1.687100669,1.687100669,1.808231254,1.587126376,1.587126376,1.587126376,1.587126376,1.587126376,1.587126376,1.52482925,1.643938071,1.643938071,1.643938071,1.643938071,1.643938071,1.643938071,1.491823047,1.599104013,1.599104013,1.599104013,1.599104013,1.599104013,1.599104013
5356,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.630783669,0.492807892,0.422992047,0.40819458,0.496770458,0.547390055,0.547390055,0.468052616,0.36632786,0.327304884,0.31799465,0.468979195,0.550922029,0.550922029,0.510096955,0.409632606,0.358511165,0.344228147,0.48343257,0.572117318,0.572117318
5357,1.320002249,1.320002249,1.320002249,1.320002249,1.320002249,1.249754621,1.249754621,1.69808857,1.243937416,1.10710427,1.094238461,1.322041865,1.231574762,1.231574762,1.407739512,1.077615275,0.973305999,0.947087191,1.379581513,1.180726143,1.180726143,1.454948736,1.106571206,0.998176468,0.974642358,1.354357119,1.195411156,1.195411156
5358,6.241584819,6.241584819,6.241584819,6.241584819,6.241584819,5.909421348,5.909421348,6.590400171,5.170156087,5.302823123,4.583897256,5.377942345,5.334546789,5.334546789,6.818426832,5.414441706,4.676714269,4.649904522,6.665519112,5.224475081,5.224475081,6.116179608,4.868665324,4.997534254,4.232079602,5.766748835,4.825625284,4.825625284
5359,2.538280567,2.538280567,2.403198835,2.403198835,2.403198835,2.403198835,2.403198835,2.784193911,2.065698398,2.207600283,2.207600283,2.207600283,2.207600283,2.207600283,2.69884526,2.090714657,2.18279895,2.18279895,2.18279895,2.18279895,2.18279895,2.654847395,2.042898598,2.079172846,2.079172846,2.079172846,2.079172846,2.079172846
5360,1.029898476,0.975089535,1.029898476,1.029898476,1.029898476,0.975089535,0.975089535,1.117203595,1.119172621,0.71713145,0.677868834,0.882713126,1.119172621,1.119172621,0.933486249,1.051737807,0.659753392,0.671373684,0.929179099,1.051737807,1.051737807,0.910433349,1.165740356,0.581091477,0.572211788,0.764165096,1.165740356,1.165740356
5361,1.687758955,1.687758955,1.687758955,1.687758955,1.687758955,1.597940121,1.597940121,1.923295271,1.652620017,1.713476956,1.584099975,1.885696017,1.468052625,1.468052625,1.380949956,1.207191553,1.092031294,1.017505071,1.574512673,1.77600062,1.77600062,1.375310379,1.315011829,1.354206891,1.224319547,1.773976574,1.587037322,1.587037322
5362,6.241584819,6.241584819,6.241584819,6.241584819,6.241584819,5.909421348,5.909421348,6.514474702,4.706740505,4.508140726,4.253725811,5.018579464,5.619195515,5.619195515,5.898000281,4.804847348,4.664036413,3.990596394,5.729867723,5.607176159,5.607176159,5.26795063,4.419275755,4.277263289,3.72962727,5.111881666,5.206252565,5.206252565
5363,2.136259152,2.136259152,2.136259152,2.022572119,2.136259152,2.022572119,2.022572119,2.538720159,1.811536713,1.648687104,1.938041259,2.093431026,1.938041259,1.938041259,1.919517308,1.441749202,1.301459774,2.180219194,1.864798193,2.180219194,2.180219194,2.061890497,1.535740895,1.393170993,1.982855114,1.947692967,1.982855114,1.982855114
5364,1.458079681,1.458079681,1.458079681,1.458079681,1.458079681,1.380483875,1.380483875,1.800615475,1.293395429,1.214440928,1.345442327,1.567493421,1.350247552,1.350247552,1.23261752,0.92276758,0.870536996,0.97672409,1.466336292,1.430727991,1.430727991,1.392348996,1.031316502,0.904133748,1.122954746,1.532211841,1.381339374,1.381339374
5365,1.178261381,1.178261381,1.178261381,1.178261381,1.178261381,1.115556892,1.115556892,1.745590236,1.05608252,0.907734542,0.889273584,1.080004109,1.15702156,1.15702156,1.198903822,0.926794093,0.707898638,0.698378812,1.029970574,1.168808651,1.168808651,1.424559104,0.985794178,0.733624324,0.721652741,1.012840277,1.168980259,1.168980259
5366,1.911436558,1.911436558,1.911436558,1.911436558,1.911436558,1.809714092,1.809714092,2.581373983,1.896534176,1.748763245,1.718326314,2.109513592,1.633207026,1.633207026,1.70863862,1.28747258,1.208720708,1.160847993,1.712021118,2.001788173,2.001788173,2.060906907,1.46303162,1.389464323,1.428449598,2.011507108,1.716193145,1.716193145
5368,1.085678598,1.085678598,1.085678598,1.085678598,1.085678598,1.027901161,1.027901161,1.7364592,1.233606115,1.18282755,1.119295215,1.335918635,0.875192748,0.875192748,0.996144075,0.720259057,0.704689662,0.676779652,0.998116086,1.119192485,1.119192485,1.393328791,1.009510826,0.982890405,0.939120715,1.311011634,0.904731456,0.904731456
5369,2.408111992,2.408111992,2.408111992,2.408111992,2.408111992,2.279957547,2.279957547,2.85985906,2.313950687,1.849964033,1.877489239,2.178181752,2.211479006,2.211479006,2.144230419,1.702711035,1.520075165,1.521924328,2.429571512,2.26766193,2.26766193,2.327777209,1.943149148,1.618904075,1.625113106,2.539156407,2.108530081,2.108530081
5370,0.947697076,0.947697076,0.947697076,0.947697076,0.947697076,0.897262714,0.897262714,0.99435863,0.698304596,0.685890059,0.646981481,0.844276572,1.063641164,1.063641164,0.853665988,0.638252505,0.624166824,0.594303693,0.849727133,0.975933653,0.975933653,0.790401611,0.582024069,0.570560575,0.541610321,0.76085695,1.099009684,1.099009684
5371,0.927045456,0.927045456,0.927045456,0.877710128,0.927045456,0.877710128,0.877710128,1.219997012,0.974038148,0.818945606,0.813979344,1.140124144,0.813979344,0.813979344,0.896923251,0.694819601,0.617899504,0.895906409,0.809327886,0.895906409,0.895906409,1.090725983,0.858491003,0.751954671,0.821602385,0.985957911,0.821602385,0.821602385
5372,0.897845674,0.897845674,0.897845674,0.897845674,0.850064294,0.850064294,0.850064294,1.002194918,0.728969345,0.657474016,0.651014137,0.9245287,0.9245287,0.9245287,0.854950343,0.662304445,0.597858901,0.596613395,0.899784437,0.899784437,0.899784437,0.845965113,0.648951735,0.58707094,0.583563112,0.939653858,0.939653858,0.939653858
5373,1.607467623,1.607467623,1.607467623,1.607467623,1.607467623,1.521921717,1.521921717,1.914718438,1.309333771,1.351209178,1.253351338,1.400362327,1.541505614,1.541505614,1.621749076,1.175625821,1.11234706,1.151079357,1.565150393,1.602803966,1.602803966,1.576385011,1.113875915,1.167248057,1.104518654,1.424253557,1.580896263,1.580896263
5374,1.47213039,1.47213039,1.47213039,1.47213039,1.47213039,1.393786835,1.393786835,1.76100125,1.23434023,1.224154906,1.173610375,1.35248349,1.423774457,1.423774457,1.459410291,1.09114371,1.067063113,1.003873293,1.452676503,1.446986418,1.446986418,1.464814199,1.05041083,1.049073911,1.003625587,1.3321475,1.457658234,1.457658234
5375,0.950837193,0.950837193,0.950837193,0.950837193,0.950837193,0.900235721,0.900235721,1.130826283,0.852313732,0.769458936,0.872581087,1.118545007,0.903754759,0.903754759,1.012613832,0.784441632,0.715821583,0.687969195,1.020969435,0.902711212,0.902711212,1.013884958,0.783974854,0.715034762,0.811338476,1.163036169,0.896477288,0.896477288
5376,3.731678008,3.731678008,3.731678008,3.731678008,3.731678008,3.533086279,3.533086279,3.522639874,3.935737465,3.132067574,2.38798946,3.480431562,3.381852441,3.381852441,4.082648009,3.05243544,2.854958154,2.773748465,3.935728126,3.288025561,3.288025561,3.194156199,3.057804345,2.72610668,2.186585175,3.547512948,3.284982428,3.284982428
5377,1.16129068,1.16129068,1.16129068,1.16129068,1.16129068,1.099489334,1.099489334,1.348218928,0.990604491,0.932331579,0.864381345,1.062110907,1.172968764,1.172968764,1.442277109,0.868242148,0.798986492,0.787956077,1.162079318,1.116724338,1.116724338,1.449311314,0.918636123,0.846616201,0.804168554,1.139552337,1.108023125,1.108023125
5378,1.781931141,1.687100669,1.687100669,1.687100669,1.687100669,1.687100669,1.687100669,1.607218635,1.640200682,1.640200682,1.640200682,1.640200682,1.640200682,1.640200682,1.526550707,1.643368615,1.643368615,1.643368615,1.643368615,1.643368615,1.643368615,1.298618554,1.661326657,1.661326657,1.661326657,1.661326657,1.661326657,1.661326657
5379,1.188784132,1.188784132,1.188784132,1.188784132,1.188784132,1.125519644,1.125519644,1.509746225,0.997557479,0.920937121,0.880027299,1.073169008,1.196163256,1.196163256,1.479822477,0.766332144,0.699296246,0.672086853,0.997399505,1.25594425,1.25594425,1.554929414,0.784537778,0.720492241,0.69043359,0.974618902,1.234921536,1.234921536
5380,0.833699311,0.833699311,0.880560829,0.833699311,0.880560829,0.833699311,0.833699311,0.873282738,0.873282738,0.717938565,0.873282738,0.838173017,0.873282738,0.873282738,0.882645802,0.882645802,0.56313753,0.882645802,0.81366084,0.882645802,0.882645802,0.904902858,0.904902858,0.547051583,0.904902858,0.747554176,0.904902858,0.904902858
5381,1.15903429,1.15903429,1.15903429,1.15903429,1.15903429,1.097353024,1.097353024,1.520856653,0.88763211,0.778886787,0.754799219,0.884952777,1.214468353,1.214468353,1.345440819,1.005933215,0.940854374,0.914091638,1.339232891,0.959969573,0.959969573,1.374759127,0.853973959,0.836758394,0.811685449,1.101836724,1.079030579,1.079030579
5382,1.176913033,1.176913033,1.176913033,1.176913033,1.176913033,1.1142803,1.1142803,1.406461862,1.080984371,0.914325126,0.956750701,1.064803395,1.198988754,1.198988754,1.030527526,0.798318834,0.729013114,0.700139747,1.032567604,1.236009454,1.236009454,1.099723511,0.855484321,0.762305051,0.753629623,1.026434141,1.241235181,1.241235181
5383,1.212244528,1.212244528,1.212244528,1.212244528,1.212244528,1.14773153,1.14773153,1.773561746,1.239474256,1.048859135,0.9964202,1.393879097,1.053707279,1.053707279,1.093042902,0.8952118,0.753008317,0.751862985,1.117408768,1.258458972,1.258458972,1.364284127,1.073068745,0.907298377,0.891530424,1.243869005,1.102316028,1.102316028
5385,1.135409971,1.074985939,1.074985939,1.135409971,1.135409971,1.074985939,1.074985939,1.275299926,1.116734345,1.116734345,0.741723737,0.849295128,1.116734345,1.116734345,1.026042971,1.116400408,1.116400408,0.708181137,1.016836542,1.116400408,1.116400408,1.035285559,1.160953004,1.160953004,0.610554358,0.77272689,1.160953004,1.160953004
5386,1.811601486,1.811601486,1.811601486,1.715192024,1.715192024,1.715192024,1.715192024,2.098444094,1.395928586,1.23861578,1.729532257,1.729532257,1.729532257,1.729532257,2.070668003,1.571327289,1.383101159,1.485473591,1.485473591,1.485473591,1.485473591,1.963522821,1.440753688,1.274574694,1.559273478,1.559273478,1.559273478,1.559273478
5387,1.798432376,1.798432376,1.798432376,1.798432376,1.798432376,1.702723745,1.702723745,1.915732361,1.337059188,1.199488576,1.100839713,1.558241095,2.030715384,2.030715384,1.757419838,1.126578988,1.065940203,1.023722467,1.771921223,1.837969049,1.837969049,1.697467748,1.033261966,0.963306878,0.843220142,1.499937587,2.053041921,2.053041921
5388,1.878802146,1.878802146,1.878802146,1.878802146,1.778816412,1.878802146,1.778816412,2.132652993,1.665069855,1.555584156,1.533272334,1.820581985,1.482499372,1.820581985,1.92723672,1.397077566,1.306693644,1.285338351,1.545866611,1.842011248,1.842011248,1.850915947,1.3944084,1.306122814,1.284314682,1.856541271,1.259575186,1.856541271
5389,1.33434236,1.33434236,1.33434236,1.33434236,1.33434236,1.263331583,1.263331583,1.619297109,1.142026895,0.981108836,0.962595463,1.13465929,1.418742301,1.418742301,1.158534752,0.897482202,0.818215989,0.806546694,1.116843235,1.457350224,1.457350224,1.243334445,0.895163498,0.804317022,0.789927741,1.055693197,1.493305268,1.493305268
5390,1.122612557,1.122612557,1.062869576,1.062869576,1.122612557,1.062869576,1.062869576,1.532909746,0.976813561,0.989172552,0.989172552,1.065631894,0.989172552,0.989172552,0.918201566,0.665615591,1.145899102,1.145899102,0.89761029,1.145899102,1.145899102,1.055962616,0.788403242,1.074839921,1.074839921,0.989485423,1.074839921,1.074839921
5391,1.710968029,1.710968029,1.710968029,1.710968029,1.710968029,1.619914059,1.619914059,1.908397605,1.239068318,1.106961177,1.156620767,1.333713483,1.883460632,1.883460632,1.490850102,1.080735548,1.020877857,1.008711556,1.457416805,1.805477511,1.805477511,1.542731543,0.973166442,0.922677861,0.908629893,1.157660412,1.949859248,1.949859248
5392,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.737310648,0.456265407,0.429282444,0.416643627,0.504123032,0.538338046,0.538338046,0.571416078,0.356678521,0.348968422,0.339321893,0.497369639,0.527892273,0.527892273,0.648479942,0.385912221,0.373551332,0.362730998,0.506547908,0.551524611,0.551524611
5393,1.84111,1.84111,1.84111,1.84111,1.84111,1.743130159,1.743130159,2.320321957,1.578404677,1.453268233,1.40217823,1.521057509,1.818144353,1.818144353,2.654016615,1.369863721,1.294461437,1.105653892,1.844940048,1.684940057,1.684940057,2.490279214,1.361152864,1.277725748,1.07186497,1.617871972,1.742830966,1.742830966
5394,2.048205793,2.048205793,2.048205793,2.048205793,2.048205793,1.939204768,1.939204768,2.671868906,2.097846133,1.871316312,1.818071649,2.109831295,1.739041069,1.739041069,1.95988827,1.435031623,1.401555121,1.334498008,1.932708538,2.123634295,2.123634295,2.120566934,1.550542033,1.471233002,1.505705685,2.058465616,1.894052091,1.894052091
5395,0.98093426,0.98093426,0.98093426,0.98093426,0.98093426,0.928731088,0.928731088,1.339768568,0.967254778,0.957698281,0.893033226,1.066073771,0.860017975,0.860017975,0.928236727,0.661395012,0.671271404,0.623750032,0.913854283,0.997674641,0.997674641,1.076577789,0.777051319,0.783015883,0.728351983,1.000217754,0.924166072,0.924166072
5396,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.756507784,0.538949507,0.52886635,0.519917501,0.630568944,0.494779111,0.494779111,0.472991446,0.365638736,0.330452513,0.325352975,0.473927801,0.548077036,0.548077036,0.625682592,0.473184637,0.440937632,0.433739621,0.60343426,0.517373336,0.517373336
5397,1.438436767,1.438436767,1.438436767,1.438436767,1.438436767,1.361886313,1.361886313,1.637836291,1.016614394,1.135530025,1.06667085,1.231812226,1.513856785,1.513856785,1.226615858,0.917092462,0.867100643,0.853943279,1.182474345,1.554245218,1.554245218,1.139706103,0.807917483,0.829660897,0.781193567,1.037443874,1.710299549,1.710299549
5398,3.884688876,3.884688876,3.884688876,3.884688876,3.884688876,3.677954244,3.677954244,4.297458078,3.279752976,2.886203968,2.695968781,3.512149721,3.702693838,3.702693838,3.460150644,2.929262779,2.736227167,2.307689697,3.361513148,3.917340844,3.917340844,3.360134553,2.779900358,2.723132111,2.218647507,2.958768175,3.669013845,3.669013845
5399,1.15903429,1.15903429,1.15903429,1.15903429,1.15903429,1.097353024,1.097353024,1.676156626,1.182204432,1.043611084,1.060042849,1.263826351,1.02725445,1.02725445,1.028411928,0.740870967,0.708226649,0.698702411,1.023666786,1.248691539,1.248691539,1.282022555,0.927666324,0.863616473,0.859043437,1.193491417,1.090391401,1.090391401
5400,0.680678542,0.644454321,0.680678542,0.680678542,0.644454321,0.644454321,0.644454321,1.047646808,0.616643124,0.71876791,0.714168156,0.616643124,0.616643124,0.616643124,0.622465413,0.691751691,0.430370332,0.424847924,0.691751691,0.691751691,0.691751691,0.915135471,0.629044638,0.637775796,0.62966412,0.629044638,0.629044638,0.629044638
5401,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,1.026814491,0.740914523,0.657820496,0.626256999,0.7835643,0.671567922,0.671567922,0.660208183,0.49424797,0.467042763,0.44854502,0.66151516,0.74023065,0.74023065,0.84701926,0.62967065,0.5844938,0.559505112,0.792503312,0.680916514,0.680916514
5402,1.56508511,1.56508511,1.56508511,1.56508511,1.56508511,1.481794709,1.481794709,1.767661917,1.228355313,1.148939266,1.109247777,1.357860434,1.606482139,1.606482139,1.487946059,1.066625874,1.008848388,0.980151553,1.445529619,1.596149592,1.596149592,1.494986419,1.073104972,1.013437508,0.981937417,1.377367307,1.581880889,1.581880889
5404,0.722276664,0.722276664,0.722276664,0.722276664,0.722276664,0.683838682,0.683838682,0.782214655,0.564231766,0.542914285,0.521271408,0.590349658,0.773411132,0.773411132,0.804685464,0.587888323,0.551018221,0.536671534,0.786639861,0.658918912,0.658918912,0.713263862,0.523007742,0.498543476,0.479804952,0.700160823,0.756689485,0.756689485
5405,0.963078176,0.963078176,0.963078176,0.963078176,0.963078176,0.911825265,0.911825265,1.35562639,0.968216486,0.980832434,0.854489823,0.997197723,0.840121726,0.840121726,0.839236474,0.627464124,0.613616534,0.570176728,0.840897865,1.014812283,1.014812283,1.064456747,0.758947492,0.782221293,0.712530105,0.987827264,0.899314227,0.899314227
5406,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,0.816650974,0.579391651,0.542687919,0.539333334,0.63848837,0.770359865,0.770359865,0.627493555,0.469152266,0.443167767,0.436847364,0.62459827,0.763863591,0.763863591,0.648644251,0.478499142,0.451567703,0.445918077,0.607910297,0.80465757,0.80465757
5407,4.077711922,4.077711922,4.077711922,4.077711922,4.077711922,3.860705026,3.860705026,4.914777673,4.160939773,3.264853326,3.638891792,4.287971431,3.349912573,3.349912573,4.190086172,3.76794456,3.401304658,3.42110708,4.227041111,3.428155206,3.428155206,4.220701045,4.060550824,3.357688539,3.664646364,4.361196408,3.051494997,3.051494997
5408,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,0.797558532,0.574428641,0.533312191,0.478365374,0.628423644,0.797812816,0.797812816,0.646825333,0.584416173,0.533293611,0.43945272,0.665075355,0.716311049,0.716311049,0.656950154,0.544990686,0.50294107,0.39692328,0.544115375,0.806260141,0.806260141
5409,0.950837193,0.950837193,0.950837193,0.950837193,0.950837193,0.900235721,0.900235721,1.012112161,0.735275913,0.681163255,0.673412399,0.774521577,1.038376983,1.038376983,0.884103888,0.684888824,0.624398997,0.60065962,0.852288154,1.013952309,1.013952309,0.849034746,0.647655828,0.600056725,0.600257534,0.772487611,1.056712802,1.056712802
5410,1.845563047,1.845563047,1.845563047,1.845563047,1.845563047,1.747346224,1.747346224,2.366413239,1.664888562,1.570436464,1.590834514,2.975697502,1.581481031,1.581481031,1.592118505,1.146966837,1.12547622,1.261592078,1.860598711,1.91777828,1.91777828,1.774709057,1.279183363,1.16952409,1.438455946,2.567188044,1.704263225,1.704263225
5411,0.570195518,0.602245716,0.602245716,0.602245716,0.602245716,0.570195518,0.570195518,0.617487251,0.568579576,0.555611704,0.495571591,0.660737816,0.617487251,0.617487251,0.648393156,0.406507906,0.371388952,0.37820431,0.53567017,0.648393156,0.648393156,0.658751295,0.4553589,0.427128741,0.399078938,0.566922624,0.658751295,0.658751295
5412,0.950837193,0.950837193,0.950837193,0.950837193,0.950837193,0.900235721,0.900235721,1.285245104,0.733406261,0.702642195,0.680710448,0.803960886,0.963933569,0.963933569,0.990423004,0.612858145,0.599175882,0.57586214,0.849282724,1.001266066,1.001266066,1.027068516,0.626352746,0.614325328,0.591191132,0.785184135,1.003854211,1.003854211
5413,0.644454321,0.680678542,0.680678542,0.680678542,0.644454321,0.644454321,0.644454321,0.640751272,0.784015245,0.727576771,0.734309373,0.640751272,0.640751272,0.640751272,0.727627389,0.439950144,0.438282722,0.421772244,0.727627389,0.727627389,0.727627389,0.668694699,0.609673234,0.634040808,0.620552227,0.668694699,0.668694699,0.668694699
