R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
8148,0.938920918,0.938920918,0.938920918,0.938920918,0.938920918,0.892451576,0.892451576,0.990101978,0.749773793,0.728396359,0.742030804,0.96718755,0.903941427,0.903941427,0.806047995,0.667199917,0.652425148,0.624733424,0.941895308,0.751607184,0.751607184,0.781060815,0.519483678,0.632076612,0.609556783,0.894928865,0.847787552,0.847787552
8149,1.090153323,1.090153323,1.090153323,1.090153323,1.090153323,1.036199145,1.036199145,1.116513709,0.976845255,0.847719675,0.967938131,1.010946062,0.932120335,0.932120335,0.826523398,0.732595537,0.658900906,0.646286459,0.99809953,0.789005414,0.789005414,0.870089955,0.627776426,0.718002111,0.706138839,1.005711058,0.814236227,0.814236227
8150,0.981576968,0.981576968,0.981576968,0.932996481,0.981576968,0.932996481,0.932996481,1.303024307,1.022750827,0.975414082,0.937490864,1.098971984,0.937490864,0.937490864,1.504511999,0.886878122,0.826526619,0.913264688,1.252018054,0.913264688,0.913264688,1.4851868,0.770301127,0.901543411,0.957869227,1.277592203,0.957869227,0.957869227
8151,1.648968275,1.648968275,1.567357068,1.648968275,1.648968275,1.567357068,1.567357068,2.055296718,1.690017082,1.45391973,1.499367425,1.75820005,1.45391973,1.45391973,1.493646877,1.13792584,1.599209482,1.028290091,1.586185582,1.599209482,1.599209482,1.554578275,1.342368274,1.538148474,1.071695959,1.562256631,1.538148474,1.538148474
8152,1.955759749,1.955759749,1.955759749,1.955759749,1.955759749,1.858964731,1.858964731,2.696162941,1.890122964,1.808273924,1.97612145,2.112869244,1.979708512,1.979708512,2.404361103,1.831747966,1.72863523,1.640474453,2.477888157,2.174747181,2.174747181,2.591922761,1.685824816,1.782200201,1.776737808,2.387957858,2.189271361,2.189271361
8153,2.50996394,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.790704915,2.37684446,2.37684446,2.37684446,2.37684446,2.37684446,2.37684446,2.461814812,2.340857214,2.340857214,2.340857214,2.340857214,2.340857214,2.340857214,2.371693564,2.319624857,2.319624857,2.319624857,2.319624857,2.319624857,2.319624857
8154,0.69220932,0.69220932,0.69220932,0.69220932,0.69220932,0.6579503,0.6579503,0.899465158,0.716915866,0.639599528,0.645840208,0.762058787,0.658645949,0.658645949,0.904617417,0.691069947,0.609408585,0.599917122,0.938945863,0.615641368,0.615641368,0.998755718,0.613553265,0.666373887,0.667750204,0.987681321,0.620546185,0.620546185
8155,1.105670614,1.105670614,1.105670614,1.105670614,1.105670614,1.050948449,1.050948449,1.558778546,1.301704331,1.253850353,1.181963176,1.397951207,0.953689857,0.953689857,1.332673065,0.979834163,0.958136284,0.883791727,1.383245378,1.253346484,1.253346484,1.61573307,0.95338327,1.157282128,1.068186055,1.579851495,1.121395789,1.121395789
8156,0.882358107,0.882358107,0.882358107,0.882358107,0.882358107,0.838688188,0.838688188,1.304542096,1.039781161,1.043349382,0.851987389,1.072111269,0.720480687,0.720480687,1.334362297,0.702468834,0.630074437,0.618011864,0.973972957,0.876075909,0.876075909,1.607600614,0.785542241,0.797949189,0.738975398,1.085738883,0.772907629,0.772907629
8158,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.64073325,0.431703897,0.431869512,0.440303676,0.533873508,0.454972527,0.454972527,0.658245713,0.346579772,0.357162919,0.368288701,0.552832699,0.428556382,0.428556382,0.71010153,0.342966239,0.401964763,0.410539527,0.60463496,0.430632399,0.430632399
8159,1.363673798,1.363673798,1.363673798,1.363673798,1.363673798,1.296182466,1.296182466,1.625920313,1.160146344,1.123439821,1.136991025,1.396415212,1.165174382,1.165174382,1.130738779,0.854053462,0.816639515,0.781922127,1.22734232,1.102702241,1.102702241,1.244765164,0.833327817,0.890354913,0.874393438,1.274860573,1.063841381,1.063841381
8160,0.69220932,0.69220932,0.69220932,0.69220932,0.69220932,0.6579503,0.6579503,0.840187327,0.60822534,0.573364864,0.568224948,0.639131944,0.734374886,0.734374886,0.867185795,0.630947933,0.586882489,0.585510035,0.847151764,0.649394429,0.649394429,0.845940151,0.489956119,0.570065673,0.564072997,0.777640708,0.735772488,0.735772488
8161,2.101519401,2.101519401,2.101519401,2.101519401,2.101519401,1.997510405,1.997510405,2.930049519,2.147604139,1.741285288,1.85922708,2.003683928,1.899239782,1.899239782,2.346109781,1.787369549,1.627968008,1.57679467,2.435140016,1.661406784,1.661406784,2.453319017,1.561197343,1.668822493,1.620344122,2.35471964,1.727750348,1.727750348
8162,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.614671753,0.493884403,0.438663654,0.411074587,0.484566727,0.458251269,0.458251269,0.473568824,0.44674657,0.388065311,0.350049151,0.543904748,0.435835436,0.435835436,0.525345235,0.397072707,0.433710298,0.393192245,0.577699394,0.445012648,0.445012648
8163,2.729155708,2.729155708,2.729155708,2.594083557,2.729155708,2.594083557,2.594083557,3.8342432,2.950184165,2.603800521,2.364360536,3.525018719,2.364360536,2.364360536,3.909009377,2.541213022,2.143347693,2.259073632,3.252981909,2.259073632,2.259073632,4.226128162,2.253764769,2.365335848,2.273469273,3.494363618,2.273469273,2.273469273
8165,1.569533011,1.491853236,1.569533011,1.569533011,1.569533011,1.491853236,1.491853236,2.143548226,1.267327006,1.430622349,1.572751321,1.699972607,1.267327006,1.267327006,1.498568711,1.360690356,1.009532449,1.007171606,1.591412348,1.360690356,1.360690356,1.699903187,1.235123323,1.16480753,1.17368712,1.713863515,1.235123323,1.235123323
8168,1.833989706,1.833989706,1.833989706,1.743221365,1.833989706,1.743221365,1.743221365,2.180293476,1.904846492,1.734075169,1.298137706,1.507470195,1.298137706,1.298137706,1.258403792,1.118459265,1.031197228,1.157082849,1.560439408,1.157082849,1.157082849,1.58127808,1.17490567,1.308899787,1.062075455,1.50274142,1.062075455,1.062075455
8169,0.805588375,0.805588375,0.805588375,0.765717966,0.805588375,0.765717966,0.765717966,0.803838614,0.655143992,0.648992009,0.771074941,0.662025585,0.771074941,0.771074941,0.770272983,0.624567953,0.527796525,0.644464559,0.817995149,0.644464559,0.644464559,0.741795985,0.477781689,0.521933469,0.722085974,0.737661179,0.722085974,0.722085974
8170,0.65756683,0.625022345,0.625022345,0.65756683,0.65756683,0.625022345,0.625022345,0.654578557,0.673276852,0.673276852,0.487856637,0.538565601,0.673276852,0.673276852,0.727876953,0.604900051,0.604900051,0.47499905,0.731066037,0.604900051,0.604900051,0.648580859,0.658967565,0.658967565,0.433029813,0.622259583,0.658967565,0.658967565
8173,1.077030228,1.133110453,1.133110453,1.133110453,1.133110453,1.077030228,1.077030228,0.996475105,1.207012809,1.058693318,1.043158642,1.225409275,0.996475105,0.996475105,1.082899438,0.771504295,0.682158051,0.657967637,1.079334661,1.082899438,1.082899438,1.006787236,0.751005975,0.824565813,0.785221238,1.229727049,1.006787236,1.006787236
8174,0.776237713,0.776237713,0.776237713,0.776237713,0.776237713,0.737819936,0.737819936,1.108489429,0.712236895,0.645668626,0.637874789,0.925423066,0.833797451,0.833797451,0.960079411,0.606726582,0.646771357,0.64525885,1.003707805,0.894943576,0.894943576,1.028877288,0.497549199,0.668019812,0.660422811,1.017638398,0.937344423,0.937344423
8175,1.573226266,1.573226266,1.573226266,1.573226266,1.573226266,1.495363703,1.495363703,1.769763317,1.562064543,1.532247452,1.252313666,1.472171909,1.495848319,1.495848319,1.933669152,1.477199768,1.341775029,1.282355624,1.920678999,1.177119141,1.177119141,1.917646399,1.282193416,1.388002523,1.276927522,1.872679281,1.261090012,1.261090012
8176,2.180580205,2.180580205,2.180580205,2.180580205,2.180580205,2.072658309,2.072658309,2.153195259,1.688630994,1.43960614,1.543611102,1.711183136,1.899630371,1.899630371,1.732244957,1.337444693,1.166868702,1.192551166,1.834789326,1.11153651,1.11153651,1.66028337,1.054896542,1.110191045,1.142659078,1.638068569,1.278456761,1.278456761
8177,1.916591961,1.916591961,1.916591961,1.916591961,1.916591961,1.821735446,1.821735446,2.615821703,2.001027975,1.886408254,1.779617584,2.098702212,1.632115231,1.632115231,1.921690153,1.468048577,1.381614973,1.274411484,2.009016528,1.944766566,1.944766566,2.256287161,1.371730696,1.611328621,1.487592424,2.212580182,1.774801667,1.774801667
8178,1.88410308,1.88410308,1.88410308,1.88410308,1.88410308,1.790854515,1.790854515,2.392079393,2.138711073,1.925436149,1.64438384,1.91481255,1.861875363,1.861875363,2.01873372,1.884558267,1.565734641,1.562073091,2.412404585,1.940419603,1.940419603,2.105883635,1.809024489,1.648292454,1.585058576,2.314133422,1.980394334,1.980394334
8179,1.246452552,1.246452552,1.246452552,1.246452552,1.246452552,1.184762768,1.184762768,1.521743017,1.154816668,1.283810475,1.133254509,1.490563254,1.135429352,1.135429352,1.298105601,0.954418791,0.914299856,0.875430682,1.374950056,1.256120654,1.256120654,1.434500167,0.823435293,1.024467829,0.952552976,1.604006018,1.229568227,1.229568227
8181,2.179010492,2.179010492,2.179010492,2.179010492,2.179010492,2.071166285,2.071166285,2.461898564,1.917308872,1.760698917,1.755816178,1.998059169,2.504700745,2.504700745,2.31401453,1.767759351,1.58557921,1.576247218,2.384778723,2.271206397,2.271206397,2.217017293,1.513695694,1.525753946,1.508547324,2.155686014,2.54391575,2.54391575
8182,0.858872658,0.858872658,0.816365088,0.858872658,0.816365088,0.858872658,0.816365088,1.252511028,0.930496374,0.729153227,0.895663107,0.729153227,0.898952968,0.729153227,1.105388552,0.763044887,0.733875347,0.728508081,0.864787941,0.733875347,0.733875347,1.319824257,0.926209073,0.684357991,0.877565003,0.684357991,0.586660314,0.684357991
8183,1.322627009,1.322627009,1.322627009,1.322627009,1.322627009,1.257167177,1.257167177,1.553386143,1.241179314,1.407685657,1.229944205,1.283687739,1.045788489,1.045788489,1.505392229,0.85254331,0.837384004,0.800415168,1.243858576,1.001817918,1.001817918,1.612238497,0.955110944,0.957973178,0.890104971,1.44949104,0.93217956,0.93217956
8184,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.579149671,0.494491049,0.483053804,0.419198973,0.505763557,0.450667669,0.450667669,0.615625715,0.452632474,0.427122465,0.408265859,0.611490016,0.395212579,0.395212579,0.617564738,0.470178832,0.447401834,0.413812536,0.595181031,0.414168578,0.414168578
8186,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,1.080705069,0.650454843,0.621742541,0.60747962,0.824469308,0.527118712,0.527118712,0.768439997,0.54279697,0.552476269,0.5164601,0.706578665,0.526122321,0.526122321,0.962515304,0.523476158,0.652157063,0.608914154,0.821118088,0.491813636,0.491813636
8188,0.915441087,0.915441087,0.870133816,0.870133816,0.870133816,0.870133816,0.870133816,1.337065948,1.001565891,0.702318501,0.702318501,0.702318501,0.702318501,0.702318501,0.942947254,0.650912369,0.650778169,0.650778169,0.650778169,0.650778169,0.650778169,1.177252377,0.766447382,0.620662236,0.620662236,0.620662236,0.620662236,0.620662236
8190,0.766616792,0.728675176,0.728675176,0.766616792,0.728675176,0.728675176,0.728675176,1.044292581,0.703356723,0.703356723,0.64941156,0.703356723,0.703356723,0.703356723,0.710964391,0.754490064,0.754490064,0.445374507,0.754490064,0.754490064,0.754490064,0.89069336,0.717096512,0.717096512,0.540937286,0.717096512,0.717096512,0.717096512
8191,3.303724326,3.303724326,3.303724326,3.303724326,3.303724326,3.140215461,3.140215461,4.18837687,3.245882695,2.932633383,2.872815661,4.233568971,3.02416394,3.02416394,4.131478495,2.530474041,2.269690741,2.196701955,3.50637831,3.004607027,3.004607027,4.377361478,2.235399412,2.509036018,2.420967162,3.821647027,2.948605722,2.948605722
8192,2.280803008,2.280803008,2.167920856,2.167920856,2.167920856,2.167920856,2.167920856,3.006110376,2.084087866,2.332705815,2.332705815,2.332705815,2.332705815,2.332705815,3.62482382,1.928633323,2.30382471,2.30382471,2.30382471,2.30382471,2.30382471,3.779738333,1.599401715,2.426643154,2.426643154,2.426643154,2.426643154,2.426643154
8193,3.968732646,3.968732646,3.968732646,3.968732646,3.772311001,3.968732646,3.772311001,4.553026614,3.13919988,3.021773713,2.919383054,4.444544188,2.872409919,4.444544188,4.117512936,2.929455888,2.80631639,2.742999454,3.189664439,3.409947949,3.409947949,3.976086465,2.51066867,2.68329726,2.598815158,3.949669156,2.138466432,3.949669156
8194,1.88410308,1.88410308,1.88410308,1.88410308,1.88410308,1.790854515,1.790854515,2.195169826,1.695250173,1.574680848,1.611791864,2.106421529,2.113879468,2.113879468,2.134048558,1.552693245,1.462369414,1.489242168,2.236833229,2.116512507,2.116512507,2.152417629,1.472855896,1.484308972,1.500028011,2.189281522,2.194337856,2.194337856
8195,1.079481597,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.184682126,0.955576293,0.955576293,0.955576293,0.955576293,0.955576293,0.955576293,0.92663299,0.930698279,0.930698279,0.930698279,0.930698279,0.930698279,0.930698279,0.940572932,0.939728517,0.939728517,0.939728517,0.939728517,0.939728517,0.939728517
8197,1.123644423,1.123644423,1.123644423,1.123644423,1.123644423,1.068032693,1.068032693,1.394501821,1.159177932,1.000396649,0.996430779,1.453152316,0.96424713,0.96424713,1.054743052,0.97237205,0.799226214,0.79528675,1.273513339,0.94146656,0.94146656,1.232080312,0.903866402,0.941556973,0.931872821,1.487545747,0.872008295,0.872008295
8198,1.618354824,1.618354824,1.618354824,1.618354824,1.618354824,1.538258746,1.538258746,1.959325616,1.411982604,1.301755668,1.535924503,1.577115729,1.334658526,1.334658526,1.272491285,0.949991128,0.850450567,0.876942476,1.320591661,1.41816417,1.41816417,1.307426671,1.093435818,0.881003744,0.905931321,1.276887517,1.396438865,1.396438865
8200,1.07819043,1.07819043,1.134331066,1.134331066,1.07819043,1.134331066,1.07819043,0.951179175,0.951179175,1.43352081,1.146016177,0.951179175,1.2497268,0.951179175,1.17960704,1.17960704,0.682195691,0.687960496,0.908876004,1.17960704,1.17960704,1.10162265,1.10162265,0.896328675,0.85238909,1.10162265,0.93709415,1.10162265
8201,1.308953106,1.244170026,1.308953106,1.308953106,1.308953106,1.244170026,1.244170026,2.175635052,1.122770755,1.372187048,1.36644961,1.584810674,1.122770755,1.122770755,1.364135088,1.551545526,0.905303521,0.925294917,1.3999223,1.551545526,1.551545526,1.62634117,1.39121424,1.066651185,1.076350009,1.546203567,1.39121424,1.39121424
8202,0.873071805,0.829861487,0.829861487,0.829861487,0.873071805,0.829861487,0.829861487,1.021433941,0.792842502,0.792842502,0.792842502,0.728370989,0.792842502,0.792842502,0.677146788,0.81196862,0.81196862,0.81196862,0.705359413,0.81196862,0.81196862,0.713836005,0.820613364,0.820613364,0.820613364,0.677273155,0.820613364,0.820613364
8203,1.84289498,1.84289498,1.84289498,1.84289498,1.751685898,1.751685898,1.751685898,2.188331578,1.884591408,1.541536374,1.770009612,1.681668458,1.681668458,1.681668458,1.759780205,1.266774736,1.236430659,1.07039456,1.804776068,1.804776068,1.804776068,1.991693853,1.35929552,1.387349555,1.280824491,1.658298032,1.658298032,1.658298032
8206,1.650033806,1.568369863,1.568369863,1.650033806,1.650033806,1.568369863,1.568369863,2.085470348,1.390180832,1.390180832,1.23938747,1.6452654,1.390180832,1.390180832,1.425961547,1.198788038,1.198788038,1.043052451,1.70482577,1.198788038,1.198788038,1.570033905,1.168465608,1.168465608,1.135602636,1.736081442,1.168465608,1.168465608
8207,1.73060901,1.73060901,1.73060901,1.73060901,1.73060901,1.644957216,1.644957216,1.823374057,1.595867189,1.592497148,1.443547684,2.04076089,1.33314172,1.33314172,1.194586034,1.06173855,0.950489036,0.956815584,1.452983456,1.301940636,1.301940636,1.388882562,1.016438067,1.167692244,1.122974226,1.689689925,1.185605037,1.185605037
8208,1.123644423,1.123644423,1.123644423,1.123644423,1.068032693,1.123644423,1.068032693,1.325335323,0.918088995,0.986587278,0.883585457,1.111042706,0.855552441,1.111042706,1.329695072,0.807302729,0.792947858,0.768131864,0.922374306,0.942833578,0.942833578,1.3764766,0.704408142,0.835998615,0.793905643,1.022900416,0.630903398,1.022900416
8209,3.262544941,3.262544941,3.262544941,3.262544941,3.262544941,3.101074138,3.101074138,4.488887314,3.20508165,2.905172783,3.056010354,3.447166699,3.327004282,3.327004282,4.097453679,2.920588562,2.671041945,2.729636404,3.364268498,3.466478868,3.466478868,4.386084841,2.865798999,2.913911124,2.932744942,3.373355324,3.292198428,3.292198428
8210,1.485603167,1.485603167,1.485603167,1.485603167,1.485603167,1.412077272,1.412077272,2.016221746,1.705880335,1.443251609,1.415237299,1.720602653,1.446656952,1.446656952,2.142225979,1.636523867,1.443141461,1.461621961,2.191754031,1.395580888,1.395580888,2.148215108,1.675823509,1.460286258,1.479726621,2.104493464,1.433234086,1.433234086
8211,1.22712313,1.166390003,1.22712313,1.166390003,1.22712313,1.166390003,1.166390003,1.586236389,0.961695958,1.217994466,0.961695958,1.547035167,0.961695958,0.961695958,0.987798157,1.034920579,0.766138583,1.034920579,1.04184814,1.034920579,1.034920579,1.168672167,0.945457309,0.948273844,0.945457309,1.199961211,0.945457309,0.945457309
8212,2.917475781,2.773083239,2.917475781,2.773083239,2.773083239,2.773083239,2.917475781,3.350632074,2.62059148,2.475731129,2.62059148,2.62059148,2.62059148,2.204760455,3.002122712,2.27339662,1.957019241,2.27339662,2.060178835,2.27339662,2.27339662,3.132949955,2.339053285,2.136497936,2.339053285,2.339053285,2.339053285,1.571000481
8213,1.123644423,1.123644423,1.123644423,1.123644423,1.123644423,1.068032693,1.068032693,1.489427158,1.054540743,1.034624593,0.93259321,1.08572847,1.011898373,1.011898373,1.204922718,0.761456431,0.717262893,0.744071183,1.067328504,1.004915159,1.004915159,1.263659282,0.752464491,0.758223019,0.759663398,1.025259131,1.027121783,1.027121783
8214,0.65756683,0.625022345,0.625022345,0.65756683,0.65756683,0.625022345,0.625022345,0.800746447,0.605308117,0.605308117,0.619914019,0.69286185,0.605308117,0.605308117,0.642413644,0.640905428,0.640905428,0.428343524,0.619753634,0.640905428,0.640905428,0.710475579,0.628971802,0.628971802,0.493887763,0.682556565,0.628971802,0.628971802
8215,3.810869907,3.622261249,3.622261249,3.622261249,3.810869907,3.622261249,3.622261249,3.992796303,3.519171044,3.519171044,3.519171044,3.77759,3.519171044,3.519171044,4.907030603,3.194256628,3.194256628,3.194256628,3.572930865,3.194256628,3.194256628,4.111771556,3.265542713,3.265542713,3.265542713,3.063514107,3.265542713,3.265542713
8216,0.747391029,0.747391029,0.747391029,0.747391029,0.747391029,0.71040094,0.71040094,0.943867205,0.738294805,0.672087932,0.658206748,0.820086325,0.6332924,0.6332924,0.672802938,0.50091216,0.455363076,0.441898333,0.687378106,0.650260361,0.650260361,0.757468254,0.454920854,0.50823869,0.49128345,0.810520258,0.639753393,0.639753393
8217,0.867078534,0.867078534,0.867078534,0.867078534,0.867078534,0.824164837,0.824164837,0.886859549,0.660414359,0.63502318,0.588742132,0.695722163,0.907134688,0.907134688,0.806352633,0.602441065,0.549574621,0.526210829,0.831633244,0.667703371,0.667703371,0.759743192,0.504877472,0.5210315,0.491603665,0.731936708,0.766205279,0.766205279
8218,0.776237713,0.776237713,0.776237713,0.776237713,0.776237713,0.737819936,0.737819936,0.96926491,0.677499848,0.663841194,0.646994228,0.78717029,0.872265823,0.872265823,1.250789597,0.634805904,0.621345709,0.593914533,0.949775931,0.847892957,0.847892957,1.189624019,0.539034314,0.584810014,0.562121375,0.836018687,0.950071524,0.950071524
8219,1.792165541,1.792165541,1.792165541,1.792165541,1.792165541,1.703467174,1.703467174,2.576236661,2.035369328,1.836307629,1.774716149,2.093038621,1.644838081,1.644838081,3.25055962,1.536458105,1.558407654,1.437486311,2.249847147,1.77429928,1.77429928,3.543071585,1.701613575,1.752479254,1.623224337,2.403345457,1.616174862,1.616174862
8224,1.650033806,1.568369863,1.568369863,1.650033806,1.650033806,1.568369863,1.568369863,1.849210389,1.461265723,1.461265723,1.193424286,1.485109908,1.461265723,1.461265723,1.514308267,1.201625862,1.201625862,0.986521609,1.650427808,1.201625862,1.201625862,1.621887764,1.189401772,1.189401772,1.039716302,1.659245302,1.189401772,1.189401772
8225,1.079481597,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.555966008,0.903230706,0.903230706,0.903230706,0.903230706,0.903230706,0.903230706,1.193711298,0.878227602,0.878227602,0.878227602,0.878227602,0.878227602,0.878227602,1.477605817,0.84895769,0.84895769,0.84895769,0.84895769,0.84895769,0.84895769
8226,0.643878097,0.643878097,0.643878097,0.643878097,0.643878097,0.612011099,0.612011099,0.765683257,0.572552302,0.534127839,0.56187799,0.677707163,0.640808921,0.640808921,0.737411882,0.524640873,0.513022994,0.486061716,0.740642743,0.603224429,0.603224429,0.76170648,0.489519317,0.52653397,0.497031062,0.725405506,0.633972552,0.633972552
8227,0.747391029,0.747391029,0.747391029,0.747391029,0.747391029,0.71040094,0.71040094,0.884960129,0.568886853,0.543259147,0.499494253,0.585336697,0.799122411,0.799122411,1.018244895,0.510540083,0.480909271,0.466689146,0.715620699,0.57874067,0.57874067,0.938352968,0.429918778,0.453377638,0.43065633,0.62670889,0.671036205,0.671036205
8228,1.532652845,1.532652845,1.532652845,1.532652845,1.532652845,1.456798354,1.456798354,1.943739178,1.463892791,1.437630453,1.37830352,1.647715945,1.435049337,1.435049337,1.726201322,1.271524519,1.241066667,1.17584397,1.791707255,1.403798533,1.403798533,1.845275674,1.21946905,1.327872022,1.255579548,1.827980549,1.398415752,1.398415752
8229,1.573226266,1.573226266,1.573226266,1.573226266,1.573226266,1.495363703,1.495363703,2.201567762,1.619878562,1.482813958,1.353482239,1.793280351,1.377669914,1.377669914,1.699805282,1.204876381,1.145098371,1.057978808,1.777048658,1.393054027,1.393054027,1.978590153,1.127273922,1.322480703,1.209615682,1.946517682,1.320255142,1.320255142
8230,1.804634018,1.715318558,1.715318558,1.715318558,1.715318558,1.715318558,1.715318558,2.640175413,1.515394257,1.515394257,1.515394257,1.515394257,1.515394257,1.515394257,1.35144419,1.755585302,1.755585302,1.755585302,1.755585302,1.755585302,1.755585302,1.682569191,1.625831127,1.625831127,1.625831127,1.625831127,1.625831127,1.625831127
8231,2.50996394,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,3.937474437,2.215200148,2.215200148,2.215200148,2.215200148,2.215200148,2.215200148,2.645756541,2.301970928,2.301970928,2.301970928,2.301970928,2.301970928,2.301970928,3.291408544,2.156384199,2.156384199,2.156384199,2.156384199,2.156384199,2.156384199
8232,0.776237713,0.776237713,0.776237713,0.776237713,0.776237713,0.737819936,0.737819936,1.170457591,0.890469687,0.826325596,0.830546089,0.934276489,0.715647399,0.715647399,0.914911303,0.672679125,0.61634321,0.617007912,0.971594519,0.92402317,0.92402317,1.103876843,0.651697659,0.747509131,0.74334807,1.118468562,0.863077668,0.863077668
8233,1.859698659,1.859698659,1.859698659,1.859698659,1.859698659,1.767657923,1.767657923,2.391797452,1.800343246,1.761127382,1.737391406,2.359672126,1.544678475,1.544678475,2.075666522,1.52611246,1.492317552,1.463747611,2.198540549,1.326632149,1.326632149,2.290923603,1.343986688,1.62445918,1.58528445,2.33528696,1.321181664,1.321181664
8235,1.699937649,1.699937649,1.699937649,1.699937649,1.699937649,1.615803851,1.615803851,1.986997261,1.358450417,1.346123238,1.233025592,1.474676743,1.432852696,1.432852696,1.464631126,0.961705788,0.848064317,0.858924412,1.316089163,1.055052801,1.055052801,1.568371161,0.887314514,0.91731621,0.881973439,1.286751094,1.080146522,1.080146522
8236,1.486409539,1.563805864,1.563805864,1.563805864,1.563805864,1.486409539,1.486409539,1.345939001,1.771431615,1.615718199,1.636390466,1.74244247,1.345939001,1.345939001,1.258954816,1.754953339,1.574092948,1.567394398,1.643161901,1.258954816,1.258954816,1.193737388,1.64705332,1.853530254,1.840196217,1.892581766,1.193737388,1.193737388
8237,0.776237713,0.776237713,0.776237713,0.776237713,0.776237713,0.737819936,0.737819936,1.047483139,0.791792826,0.850173987,0.703330351,0.938985721,0.762689259,0.762689259,1.054079418,0.777074023,0.687082761,0.676429716,1.043573155,0.811394488,0.811394488,1.091147856,0.847161242,0.741781727,0.676313848,1.023415324,0.815701433,0.815701433
8238,2.531294282,2.531294282,2.531294282,2.406014745,2.531294282,2.406014745,2.406014745,3.393575991,2.46397824,2.411469917,2.240022346,2.684064194,2.240022346,2.240022346,2.439118405,1.777946083,1.735357507,2.429619045,2.606096231,2.429619045,2.429619045,2.820465087,1.833697253,1.994800602,2.257628232,2.85134722,2.257628232,2.257628232
8239,1.451977353,1.451977353,1.451977353,1.451977353,1.451977353,1.380115677,1.380115677,1.855401566,1.501180015,1.364124854,1.33007047,1.573800894,1.362085597,1.362085597,2.028275991,1.499364226,1.322189504,1.319097497,2.091866105,1.159702353,1.159702353,2.192466878,1.286782578,1.428517521,1.407141845,2.09807839,1.180349416,1.180349416
8240,1.168562296,1.110727479,1.168562296,1.168562296,1.110727479,1.110727479,1.110727479,1.549075111,0.944786346,1.34262552,1.213618955,0.944786346,0.944786346,0.944786346,1.246756745,1.136437535,0.85815952,0.821677013,1.136437535,1.136437535,1.136437535,1.426294197,1.028441147,1.04355321,0.983617127,1.028441147,1.028441147,1.028441147
8243,0.747391029,0.747391029,0.747391029,0.747391029,0.747391029,0.71040094,0.71040094,0.726977538,0.569835927,0.581496816,0.663892627,0.731343319,0.71208081,0.71208081,0.714012446,0.539778091,0.497664679,0.482089829,0.738683394,0.607490324,0.607490324,0.676823254,0.404130253,0.47683071,0.475441214,0.680672846,0.694116213,0.694116213
8244,1.221705572,1.221705572,1.221705572,1.221705572,1.221705572,1.161240572,1.161240572,1.631660295,1.271898515,1.187428994,1.165060723,1.364644619,1.244651364,1.244651364,1.51740984,1.159204231,1.068763278,1.044649526,1.574992548,1.392837192,1.392837192,1.652814493,1.129957479,1.165720534,1.133265208,1.630361512,1.355792824,1.355792824
8245,1.236502454,1.236502454,1.236502454,1.175305123,1.236502454,1.175305123,1.175305123,1.835400046,1.660106454,1.520051119,1.154383649,1.722518047,1.154383649,1.154383649,1.886944609,1.432854602,1.31276156,1.359773652,1.895211976,1.359773652,1.359773652,2.14106829,1.856349401,1.5173062,1.193101806,2.08220293,1.193101806,1.193101806
8246,1.082298572,1.082298572,1.028733143,1.082298572,1.082298572,1.028733143,1.028733143,1.603897214,1.224976161,0.789612345,1.08551385,1.352187532,0.789612345,0.789612345,1.154888183,0.915129679,0.754999485,0.776989812,1.171448542,0.754999485,0.754999485,1.360481447,1.077116798,0.690900397,0.920436838,1.323788316,0.690900397,0.690900397
8247,2.035143743,1.93441983,1.93441983,2.035143743,1.93441983,1.93441983,1.93441983,2.663869711,1.559716944,1.559716944,1.929580372,1.559716944,1.559716944,1.559716944,2.040247875,1.381152319,1.381152319,1.371228235,1.381152319,1.381152319,1.381152319,2.259509991,1.33061015,1.33061015,1.528599776,1.33061015,1.33061015,1.33061015
8249,1.6416669,1.6416669,1.6416669,1.6416669,1.727147369,1.6416669,1.6416669,1.540518586,1.540518586,1.540518586,1.540518586,2.182011622,1.540518586,1.540518586,1.593015217,1.593015217,1.593015217,1.593015217,1.603714879,1.593015217,1.593015217,1.507893295,1.507893295,1.507893295,1.507893295,2.016583746,1.507893295,1.507893295
